POSITION,PLACE,MOISTURE_METER,DATE,TIME,PROCESS_ORDER,PRODUCT_CODE,ISS_VERSION,IPSM_VERSION,CALIBRATION_FOR,MOISTURE_MEAN,TIN_NUMBER_1,TIN_NUMBER_2,PSS4MMSID
232,T0570,06.990+232-EM1 ,12.08.2022,12:26:00,102566353 ,ZJ0I3 , , ,ZJ0I3 ,17.9708 ,498 ,376 ,824450729 
232,T0570,06.990+232-EM1 ,12.08.2022,12:27:16,102566353 ,ZJ0I3 , , ,ZJ0I3 ,17.7727 ,252 ,686 ,824450730 
232,T0570,06.990+232-EM1 ,12.08.2022,12:28:24,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.1031 ,920 ,867 ,824450731 
232,T0570,06.990+232-EM1 ,12.08.2022,12:29:24,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.4108 ,415 ,229 ,824450732 
232,T0570,06.990+232-EM1 ,12.08.2022,12:30:37,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.2005 ,429 ,327 ,824450733 
232,T0570,06.990+232-EM1 ,12.08.2022,12:31:31,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.507 ,899 ,934 ,824450734 
232,T0570,06.990+232-EM1 ,12.08.2022,12:32:40,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.3586 ,863 ,309 ,824450735 
232,T0570,06.990+232-EM1 ,12.08.2022,12:33:31,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.4243 ,174 ,650 ,824450736 
232,T0570,06.990+232-EM1 ,12.08.2022,12:34:29,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.3286 ,978 ,186 ,824450737 
232,T0570,06.990+232-EM1 ,12.08.2022,12:35:25,102566353 ,ZJ0I3 , , ,ZJ0I3 ,18.0154 ,569 ,385 ,824450738 
232,T0570,06.990+232-EM1 ,12.08.2022,12:37:04,102566353 ,ZJ0I3 , , ,ZJ0I3 ,17.9716 ,674 ,632 ,824450739 
232,T0570,06.990+232-EM1 ,12.08.2022,12:38:02,102566353 ,ZJ0I3 , , ,ZJ0I3 ,17.7801 ,487 ,188 ,824450740 
232,T0570,06.990+232-EM1 ,12.08.2022,12:39:03,102566353 ,ZJ0I3 , , ,ZJ0I3 ,17.8195 ,271 ,790 ,824450741 
232,T0570,06.990+232-EM1 ,12.08.2022,12:40:17,102566353 ,ZJ0I3 , , ,ZJ0I3 ,17.6908 ,871 ,225 ,824450742 
232,T0570,06.990+232-EM1 ,12.08.2022,13:14:28,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.3218 ,770 ,191 ,824450743 
232,T0570,06.990+232-EM1 ,12.08.2022,13:15:33,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.8403 ,763 ,786 ,824450744 
232,T0570,06.990+232-EM1 ,12.08.2022,13:17:20,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.9556 ,282 ,841 ,824450745 
232,T0570,06.990+232-EM1 ,12.08.2022,13:18:21,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.9885 ,259 ,691 ,824450746 
232,T0570,06.990+232-EM1 ,12.08.2022,13:19:14,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.9616 ,239 ,554 ,824450747 
232,T0570,06.990+232-EM1 ,12.08.2022,13:20:03,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.8507 ,982 ,813 ,824450748 
232,T0570,06.990+232-EM1 ,12.08.2022,13:21:02,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.1005 ,831 ,378 ,824450749 
232,T0570,06.990+232-EM1 ,12.08.2022,13:22:03,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.7874 ,846 ,638 ,824450750 
232,T0570,06.990+232-EM1 ,12.08.2022,13:23:03,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.0449 ,976 ,2312 ,824450751 
232,T0570,06.990+232-EM1 ,12.08.2022,13:24:05,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.2021 ,672 ,854 ,824450752 
232,T0570,06.990+232-EM1 ,12.08.2022,13:25:19,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.2255 ,304 ,363 ,824450753 
232,T0570,06.990+232-EM1 ,12.08.2022,13:26:19,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.217 ,989 ,611 ,824450754 
232,T0570,06.990+232-EM1 ,12.08.2022,13:27:25,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.017 ,286 ,840 ,824450755 
232,T0570,06.990+232-EM1 ,12.08.2022,13:28:28,102566354 ,ZJ0I3 , , ,ZJ0I3 ,17.8141 ,332 ,6586 ,824450756 
232,T0570,06.990+232-EM1 ,12.08.2022,13:54:07,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.9598 ,908 ,348 ,824450757 
232,T0570,06.990+232-EM1 ,12.08.2022,13:55:10,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.9382 ,142 ,830 ,824450758 
232,T0570,06.990+232-EM1 ,12.08.2022,13:56:36,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.7191 ,200 ,921 ,824450759 
232,T0570,06.990+232-EM1 ,12.08.2022,13:57:34,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.1806 ,617 ,520 ,824450760 
232,T0570,06.990+232-EM1 ,12.08.2022,13:58:34,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.0849 ,420 ,493 ,824450761 
232,T0570,06.990+232-EM1 ,12.08.2022,13:59:47,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.0722 ,306 ,280 ,824450762 
232,T0570,06.990+232-EM1 ,12.08.2022,14:00:51,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.3278 ,2455 ,981 ,824450763 
232,T0570,06.990+232-EM1 ,12.08.2022,14:01:45,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.0849 ,408 ,882 ,824450764 
232,T0570,06.990+232-EM1 ,12.08.2022,14:03:02,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.1862 ,587 ,903 ,824450765 
232,T0570,06.990+232-EM1 ,12.08.2022,14:03:48,102566354 ,ZJ0I3 , , ,ZJ0I3 ,18.9389 ,390 ,2119 ,824450766 
232,T0570,06.990+232-EM1 ,12.08.2022,14:05:01,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.1368 ,6533 ,969 ,824450767 
232,T0570,06.990+232-EM1 ,12.08.2022,14:05:49,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.1298 ,710 ,602 ,824450768 
232,T0570,06.990+232-EM1 ,12.08.2022,14:06:49,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.1139 ,433 ,835 ,824450769 
232,T0570,06.990+232-EM1 ,12.08.2022,14:07:55,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.2163 ,264 ,592 ,824450770 
232,T0570,06.990+232-EM1 ,12.08.2022,14:08:56,102566354 ,ZJ0I3 , , ,ZJ0I3 ,19.1415 ,531 ,464 ,824450771 
270,T0580,06.990+270-EM1 ,12.08.2022,07:33:03,102566352 ,ZJ0I3 , , ,ZJ0I3 ,0.532183 ,246 ,88 ,824450817 
270,T0580,06.990+270-EM1 ,12.08.2022,09:17:13,102566352 ,ZJ0I3 , , ,ZJ0I3 ,0.337647 ,19 ,483 ,824450818 
270,T0580,06.990+270-EM1 ,12.08.2022,09:18:14,102566352 ,ZJ0I3 , , ,ZJ0I3 ,0.210837 ,6553 ,222 ,824450819 
270,T0580,06.990+270-EM1 ,12.08.2022,09:19:33,102566352 ,ZJ0I3 , , ,ZJ0I3 ,0.527167 ,624 ,765 ,824450820 
270,T0580,06.990+270-EM1 ,12.08.2022,09:29:57,102566352 ,ZJ0I3 , , ,ZJ0I3 ,2.00494 ,250 ,43 ,824450821 
270,T0580,06.990+270-EM1 ,12.08.2022,10:07:03,102566352 ,ZJ0I3 , , ,ZJ0I3 ,5.15039 ,48 ,53 ,824450822 
270,T0580,06.990+270-EM1 ,12.08.2022,10:08:13,102566352 ,ZJ0I3 , , ,ZJ0I3 ,6.79547 ,49 ,38 ,824450823 
270,T0580,06.990+270-EM1 ,12.08.2022,10:09:49,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.23999 ,140 ,45 ,824450824 
270,T0580,06.990+270-EM1 ,12.08.2022,10:11:24,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.31044 ,64 ,622 ,824450825 
270,T0580,06.990+270-EM1 ,12.08.2022,10:12:59,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.47077 ,661 ,6509 ,824450826 
270,T0580,06.990+270-EM1 ,12.08.2022,10:14:22,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.40672 ,2251 ,391 ,824450827 
270,T0580,06.990+270-EM1 ,12.08.2022,10:15:42,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.56181 ,902 ,438 ,824450828 
270,T0580,06.990+270-EM1 ,12.08.2022,10:16:37,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.22976 ,924 ,71 ,824450829 
270,T0580,06.990+270-EM1 ,12.08.2022,10:17:54,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.41714 ,954 ,83 ,824450830 
270,T0580,06.990+270-EM1 ,12.08.2022,10:19:08,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.40097 ,47 ,66 ,824450831 
270,T0580,06.990+270-EM1 ,12.08.2022,10:20:52,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.40058 ,36 ,62 ,824450832 
270,T0580,06.990+270-EM1 ,12.08.2022,10:21:54,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.51237 ,10 ,595 ,824450833 
270,T0580,06.990+270-EM1 ,12.08.2022,10:22:52,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.22047 ,288 ,940 ,824450834 
270,T0580,06.990+270-EM1 ,12.08.2022,10:24:08,102566352 ,ZJ0I3 , , ,ZJ0I3 ,7.00031 ,148 ,805 ,824450835 
270,T0580,06.990+270-EM1 ,12.08.2022,11:16:36,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.3226 ,331 ,323 ,824450836 
270,T0580,06.990+270-EM1 ,12.08.2022,11:18:05,102566353 ,ZJ0I3 , , ,ZJ0I3 ,6.84912 ,242 ,961 ,824450837 
270,T0580,06.990+270-EM1 ,12.08.2022,11:19:24,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.46414 ,172 ,666 ,824450838 
270,T0580,06.990+270-EM1 ,12.08.2022,11:21:03,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.51092 ,165 ,428 ,824450839 
270,T0580,06.990+270-EM1 ,12.08.2022,11:22:52,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.52115 ,573 ,497 ,824450840 
270,T0580,06.990+270-EM1 ,12.08.2022,11:24:34,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.76568 ,560 ,858 ,824450841 
270,T0580,06.990+270-EM1 ,12.08.2022,11:26:24,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.64564 ,278 ,2260 ,824450842 
270,T0580,06.990+270-EM1 ,12.08.2022,11:27:59,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.54508 ,534 ,373 ,824450843 
270,T0580,06.990+270-EM1 ,12.08.2022,11:29:35,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.42154 ,349 ,2325 ,824450844 
270,T0580,06.990+270-EM1 ,12.08.2022,11:31:08,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.66449 ,609 ,134 ,824450845 
270,T0580,06.990+270-EM1 ,12.08.2022,11:33:01,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.46862 ,545 ,478 ,824450846 
270,T0580,06.990+270-EM1 ,12.08.2022,11:34:32,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.39371 ,938 ,236 ,824450847 
270,T0580,06.990+270-EM1 ,12.08.2022,11:36:18,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.56551 ,681 ,735 ,824450848 
270,T0580,06.990+270-EM1 ,12.08.2022,11:38:14,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.31472 ,301 ,116 ,824450849 
270,T0580,06.990+270-EM1 ,12.08.2022,11:40:22,102566353 ,ZJ0I3 , , ,ZJ0I3 ,7.49133 ,445 ,352 ,824450850 
270,T0580,06.990+270-EM1 ,12.08.2022,12:25:28,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.4276 ,919 ,694 ,824450851 
270,T0580,06.990+270-EM1 ,12.08.2022,12:26:39,102566353 ,ZJ0I3 , , ,ZJ0I3 ,2.78513 ,645 ,668 ,824450852 
270,T0580,06.990+270-EM1 ,12.08.2022,12:27:36,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.37697 ,120 ,345 ,824450853 
270,T0580,06.990+270-EM1 ,12.08.2022,12:28:50,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.86257 ,251 ,963 ,824450854 
270,T0580,06.990+270-EM1 ,12.08.2022,12:30:04,102566353 ,ZJ0I3 , , ,ZJ0I3 ,4.53982 ,823 ,485 ,824450855 
270,T0580,06.990+270-EM1 ,12.08.2022,12:31:01,102566353 ,ZJ0I3 , , ,ZJ0I3 ,4.80615 ,455 ,6538 ,824450856 
270,T0580,06.990+270-EM1 ,12.08.2022,12:31:54,102566353 ,ZJ0I3 , , ,ZJ0I3 ,5.16228 ,670 ,426 ,824450857 
270,T0580,06.990+270-EM1 ,12.08.2022,12:32:48,102566353 ,ZJ0I3 , , ,ZJ0I3 ,5.14019 ,990 ,626 ,824450858 
270,T0580,06.990+270-EM1 ,12.08.2022,12:33:51,102566353 ,ZJ0I3 , , ,ZJ0I3 ,5.33912 ,492 ,634 ,824450859 
270,T0580,06.990+270-EM1 ,12.08.2022,12:34:53,102566353 ,ZJ0I3 , , ,ZJ0I3 ,4.4927 ,287 ,968 ,824450860 
270,T0580,06.990+270-EM1 ,12.08.2022,12:35:35,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.60447 ,2316 ,240 ,824450861 
270,T0580,06.990+270-EM1 ,12.08.2022,12:36:28,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.76777 ,460 ,819 ,824450862 
270,T0580,06.990+270-EM1 ,12.08.2022,12:37:15,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.66272 ,2222 ,181 ,824450863 
270,T0580,06.990+270-EM1 ,12.08.2022,12:38:11,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.82206 ,255 ,706 ,824450864 
270,T0580,06.990+270-EM1 ,12.08.2022,12:39:15,102566353 ,ZJ0I3 , , ,ZJ0I3 ,3.6552 ,542 ,523 ,824450865 
270,T0580,06.990+270-EM1 ,12.08.2022,13:16:09,102566354 ,ZJ0I3 , , ,ZJ0I3 ,3.2824 ,881 ,6516 ,824450866 
270,T0580,06.990+270-EM1 ,12.08.2022,13:17:37,102566354 ,ZJ0I3 , , ,ZJ0I3 ,3.93271 ,230 ,471 ,824450867 
270,T0580,06.990+270-EM1 ,12.08.2022,13:19:54,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.05693 ,382 ,362 ,824450868 
270,T0580,06.990+270-EM1 ,12.08.2022,13:23:38,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.25235 ,847 ,2493 ,824450869 
270,T0580,06.990+270-EM1 ,12.08.2022,13:25:24,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.46679 ,937 ,985 ,824450870 
270,T0580,06.990+270-EM1 ,12.08.2022,13:30:33,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.4189 ,753 ,245 ,824450871 
270,T0580,06.990+270-EM1 ,12.08.2022,13:31:33,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.48496 ,856 ,496 ,824450872 
270,T0580,06.990+270-EM1 ,12.08.2022,13:32:20,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.06012 ,779 ,105 ,824450873 
270,T0580,06.990+270-EM1 ,12.08.2022,13:33:17,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.33749 ,705 ,778 ,824450874 
270,T0580,06.990+270-EM1 ,12.08.2022,13:34:04,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.18587 ,6541 ,679 ,824450875 
270,T0580,06.990+270-EM1 ,12.08.2022,13:35:57,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.26719 ,872 ,6598 ,824450876 
270,T0580,06.990+270-EM1 ,12.08.2022,13:38:31,102566354 ,ZJ0I3 , , ,ZJ0I3 ,4.12081 ,261 ,6551 ,824450877 
270,T0580,06.990+270-EM1 ,12.08.2022,13:53:00,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.26402 ,407 ,529 ,824450878 
270,T0580,06.990+270-EM1 ,12.08.2022,13:54:34,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.04179 ,913 ,474 ,824450879 
270,T0580,06.990+270-EM1 ,12.08.2022,13:57:07,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.13124 ,515 ,845 ,824450880 
270,T0580,06.990+270-EM1 ,12.08.2022,13:59:07,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.51399 ,965 ,400 ,824450881 
270,T0580,06.990+270-EM1 ,12.08.2022,14:01:28,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.56269 ,559 ,741 ,824450882 
270,T0580,06.990+270-EM1 ,12.08.2022,14:03:47,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.42237 ,409 ,758 ,824450883 
270,T0580,06.990+270-EM1 ,12.08.2022,14:05:45,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.38136 ,996 ,842 ,824450884 
270,T0580,06.990+270-EM1 ,12.08.2022,14:09:20,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.39944 ,522 ,636 ,824450885 
270,T0580,06.990+270-EM1 ,12.08.2022,14:13:06,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.25852 ,371 ,489 ,824450886 
270,T0580,06.990+270-EM1 ,12.08.2022,14:14:38,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.27156 ,260 ,462 ,824450887 
270,T0580,06.990+270-EM1 ,12.08.2022,14:16:39,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.2906 ,386 ,550 ,824450888 
270,T0580,06.990+270-EM1 ,12.08.2022,14:18:06,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.38323 ,484 ,930 ,824450889 
270,T0580,06.990+270-EM1 ,12.08.2022,14:19:20,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.31509 ,6585 ,984 ,824450890 
270,T0580,06.990+270-EM1 ,12.08.2022,14:21:24,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.24991 ,695 ,516 ,824450891 
270,T0580,06.990+270-EM1 ,12.08.2022,14:36:11,102566354 ,ZJ0I3 , , ,ZJ0I3 ,7.28808 ,806 ,234 ,824450892 
020,T0874,08.990+020-EM1 ,12.08.2022,11:24:45,102566352 ,ZJ0I3 , , ,ZJ0I3 ,10.4906 ,581 ,192 ,824451201 
020,T0874,08.990+020-EM1 ,12.08.2022,11:25:43,102566352 ,ZJ0I3 , , ,ZJ0I3 ,9.6342 ,26 ,60 ,824451202 
020,T0874,08.990+020-EM1 ,12.08.2022,11:26:44,102566352 ,ZJ0I3 , , ,ZJ0I3 ,8.98604 ,201 ,501 ,824451203 
020,T0874,08.990+020-EM1 ,12.08.2022,11:27:36,102566352 ,ZJ0I3 , , ,ZJ0I3 ,9.25963 ,898 ,967 ,824451204 
020,T0874,08.990+020-EM1 ,12.08.2022,11:28:26,102566352 ,ZJ0I3 , , ,ZJ0I3 ,9.21231 ,6579 ,405 ,824451205 
020,T0874,08.990+020-EM1 ,12.08.2022,11:29:18,102566352 ,ZJ0I3 , , ,ZJ0I3 ,9.30196 ,586 ,32 ,824451206 
020,T0874,08.990+020-EM1 ,12.08.2022,11:31:03,102566352 ,ZJ0I3 , , ,ZJ0I3 ,8.91166 ,2163 ,196 ,824451207 
020,T0874,08.990+020-EM1 ,12.08.2022,11:31:59,102566352 ,ZJ0I3 , , ,ZJ0I3 ,9.19679 ,14 ,46 ,824451208 
020,T0874,08.990+020-EM1 ,12.08.2022,11:32:54,102566352 ,ZJ0I3 , , ,ZJ0I3 ,9.0761 ,676 ,864 ,824451209 
020,T0874,08.990+020-EM1 ,12.08.2022,11:34:21,102566352 ,ZJ0I3 , , ,ZJ0I3 ,9.00553 ,44 ,527 ,824451210 
020,T0874,08.990+020-EM1 ,12.08.2022,11:35:28,102566352 ,ZJ0I3 , , ,ZJ0I3 ,9.08701 ,466 ,994 ,824451211 
020,T0874,08.990+020-EM1 ,12.08.2022,11:37:25,102566352 ,ZJ0I3 , , ,ZJ0I3 ,8.9434 ,659 ,189 ,824451212 
020,T0874,08.990+020-EM1 ,12.08.2022,13:10:33,102566353 ,ZJ0I3 , , ,ZJ0I3 ,10.0296 ,614 ,648 ,824451213 
020,T0874,08.990+020-EM1 ,12.08.2022,13:12:13,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.92133 ,2359 ,2215 ,824451214 
020,T0874,08.990+020-EM1 ,12.08.2022,13:14:07,102566353 ,ZJ0I3 , , ,ZJ0I3 ,10.051 ,182 ,658 ,824451215 
020,T0874,08.990+020-EM1 ,12.08.2022,13:16:09,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.88067 ,977 ,2473 ,824451216 
020,T0874,08.990+020-EM1 ,12.08.2022,13:18:24,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.91314 ,334 ,814 ,824451217 
020,T0874,08.990+020-EM1 ,12.08.2022,13:20:04,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.9824 ,959 ,943 ,824451218 
020,T0874,08.990+020-EM1 ,12.08.2022,13:22:16,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.90436 ,419 ,711 ,824451219 
020,T0874,08.990+020-EM1 ,12.08.2022,13:24:06,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.80782 ,6562 ,768 ,824451220 
020,T0874,08.990+020-EM1 ,12.08.2022,13:25:48,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.87932 ,173 ,701 ,824451221 
020,T0874,08.990+020-EM1 ,12.08.2022,13:27:15,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.89496 ,294 ,789 ,824451222 
020,T0874,08.990+020-EM1 ,12.08.2022,13:28:49,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.90329 ,214 ,884 ,824451223 
020,T0874,08.990+020-EM1 ,12.08.2022,13:31:12,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.9412 ,412 ,689 ,824451224 
020,T0874,08.990+020-EM1 ,12.08.2022,13:35:28,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.92639 ,957 ,265 ,824451225 
020,T0874,08.990+020-EM1 ,12.08.2022,13:36:43,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.77258 ,866 ,607 ,824451226 
020,T0874,08.990+020-EM1 ,12.08.2022,13:38:44,102566353 ,ZJ0I3 , , ,ZJ0I3 ,9.90873 ,538 ,838 ,824451227 
020,T0874,08.990+020-EM1 ,12.08.2022,14:58:36,102566354 ,ZJ0I3 , , ,ZJ0I3 ,10.3258 ,557 ,570 ,824451228 
020,T0874,08.990+020-EM1 ,12.08.2022,14:59:21,102566354 ,ZJ0I3 , , ,ZJ0I3 ,10.0572 ,476 ,2005 ,824451229 
020,T0874,08.990+020-EM1 ,12.08.2022,15:00:31,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.42706 ,441 ,421 ,824451230 
020,T0874,08.990+020-EM1 ,12.08.2022,15:01:30,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.24509 ,798 ,740 ,824451231 
020,T0874,08.990+020-EM1 ,12.08.2022,15:02:38,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.30209 ,290 ,454 ,824451232 
020,T0874,08.990+020-EM1 ,12.08.2022,15:03:51,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.45127 ,490 ,598 ,824451233 
020,T0874,08.990+020-EM1 ,12.08.2022,15:04:40,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.36075 ,533 ,509 ,824451234 
020,T0874,08.990+020-EM1 ,12.08.2022,15:05:42,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.36085 ,450 ,208 ,824451235 
020,T0874,08.990+020-EM1 ,12.08.2022,15:06:46,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.18962 ,696 ,388 ,824451236 
020,T0874,08.990+020-EM1 ,12.08.2022,15:07:50,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.34491 ,1987 ,941 ,824451237 
020,T0874,08.990+020-EM1 ,12.08.2022,15:08:44,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.30714 ,6539 ,580 ,824451238 
020,T0874,08.990+020-EM1 ,12.08.2022,15:09:32,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.30152 ,2282 ,915 ,824451239 
020,T0874,08.990+020-EM1 ,12.08.2022,15:10:24,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.43488 ,859 ,322 ,824451240 
020,T0874,08.990+020-EM1 ,12.08.2022,15:11:16,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.18031 ,621 ,258 ,824451241 
020,T0874,08.990+020-EM1 ,12.08.2022,15:12:55,102566354 ,ZJ0I3 , , ,ZJ0I3 ,9.15422 ,6510 ,2482 ,824451242 
