POSITION,PLACE,MOISTURE_METER,DATE,TIME,PROCESS_ORDER,PRODUCT_CODE,ISS_VERSION,IPSM_VERSION,CALIBRATION_FOR,MOISTURE_MEAN,TIN_NUMBER_1,TIN_NUMBER_2,PSS4MMSID
232,T0570,06.990+232-EM1 ,28.07.2022,15:44:02,102558011 ,ZJ0I3 , , ,ZJ0I3 ,19.0531 ,357 ,996 ,820518580 
232,T0570,06.990+232-EM1 ,28.07.2022,15:45:13,102558011 ,ZJ0I3 , , ,ZJ0I3 ,18.8253 ,249 ,339 ,820518581 
232,T0570,06.990+232-EM1 ,28.07.2022,15:46:27,102558011 ,ZJ0I3 , , ,ZJ0I3 ,19.3869 ,207 ,493 ,820518582 
232,T0570,06.990+232-EM1 ,28.07.2022,15:47:44,102558011 ,ZJ0I3 , , ,ZJ0I3 ,19.0307 ,420 ,260 ,820518583 
232,T0570,06.990+232-EM1 ,28.07.2022,15:48:42,102558011 ,ZJ0I3 , , ,ZJ0I3 ,18.8531 ,733 ,785 ,820518584 
232,T0570,06.990+232-EM1 ,28.07.2022,15:49:57,102558011 ,ZJ0I3 , , ,ZJ0I3 ,19.1266 ,6542 ,636 ,820518585 
232,T0570,06.990+232-EM1 ,28.07.2022,15:50:56,102558011 ,ZJ0I3 , , ,ZJ0I3 ,19.0521 ,610 ,864 ,820518586 
232,T0570,06.990+232-EM1 ,28.07.2022,15:52:04,102558011 ,ZJ0I3 , , ,ZJ0I3 ,19.5601 ,699 ,465 ,820518587 
232,T0570,06.990+232-EM1 ,28.07.2022,15:53:04,102558011 ,ZJ0I3 , , ,ZJ0I3 ,19.3148 ,754 ,332 ,820518588 
270,T0580,06.990+270-EM1 ,28.07.2022,09:37:46,102558008 ,ZJ0I3 , , ,ZJ0I3 ,6.40895 ,336 ,307 ,820518657 
270,T0580,06.990+270-EM1 ,28.07.2022,09:39:11,102558008 ,ZJ0I3 , , ,ZJ0I3 ,7.03447 ,349 ,2325 ,820518658 
270,T0580,06.990+270-EM1 ,28.07.2022,09:44:49,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.67495 ,545 ,6541 ,820518659 
270,T0580,06.990+270-EM1 ,28.07.2022,09:46:16,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.69723 ,485 ,823 ,820518660 
270,T0580,06.990+270-EM1 ,28.07.2022,09:47:34,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.56344 ,2163 ,2389 ,820518661 
270,T0580,06.990+270-EM1 ,28.07.2022,09:48:50,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.87775 ,890 ,478 ,820518662 
270,T0580,06.990+270-EM1 ,28.07.2022,09:50:50,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.51406 ,621 ,448 ,820518663 
270,T0580,06.990+270-EM1 ,28.07.2022,09:52:54,102558008 ,ZJ0I3 , , ,ZJ0I3 ,6.02262 ,230 ,196 ,820518664 
270,T0580,06.990+270-EM1 ,28.07.2022,09:54:36,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.84858 ,296 ,778 ,820518665 
270,T0580,06.990+270-EM1 ,28.07.2022,09:57:01,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.91235 ,6590 ,300 ,820518666 
270,T0580,06.990+270-EM1 ,28.07.2022,09:58:53,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.92718 ,816 ,2116 ,820518667 
270,T0580,06.990+270-EM1 ,28.07.2022,09:59:40,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.6861 ,593 ,796 ,820518668 
270,T0580,06.990+270-EM1 ,28.07.2022,10:01:01,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.90406 ,987 ,659 ,820518669 
270,T0580,06.990+270-EM1 ,28.07.2022,10:02:16,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.79807 ,426 ,301 ,820518670 
270,T0580,06.990+270-EM1 ,28.07.2022,10:04:08,102558008 ,ZJ0I3 , , ,ZJ0I3 ,5.8376 ,938 ,220 ,820518671 
270,T0580,06.990+270-EM1 ,28.07.2022,12:09:42,102558009 ,ZJ0I3 , , ,ZJ0I3 ,5.92594 ,220 ,938 ,820518672 
270,T0580,06.990+270-EM1 ,28.07.2022,12:10:57,102558009 ,ZJ0I3 , , ,ZJ0I3 ,6.94547 ,937 ,813 ,820518673 
270,T0580,06.990+270-EM1 ,28.07.2022,12:12:11,102558009 ,ZJ0I3 , , ,ZJ0I3 ,6.88793 ,2473 ,329 ,820518674 
270,T0580,06.990+270-EM1 ,28.07.2022,12:14:17,102558009 ,ZJ0I3 , , ,ZJ0I3 ,6.85237 ,688 ,977 ,820518675 
270,T0580,06.990+270-EM1 ,28.07.2022,12:15:58,102558009 ,ZJ0I3 , , ,ZJ0I3 ,5.92701 ,520 ,348 ,820518676 
270,T0580,06.990+270-EM1 ,28.07.2022,12:16:52,102558009 ,ZJ0I3 , , ,ZJ0I3 ,5.86883 ,706 ,311 ,820518677 
270,T0580,06.990+270-EM1 ,28.07.2022,12:17:56,102558009 ,ZJ0I3 , , ,ZJ0I3 ,6.13455 ,558 ,236 ,820518678 
270,T0580,06.990+270-EM1 ,28.07.2022,12:19:48,102558009 ,ZJ0I3 , , ,ZJ0I3 ,5.9818 ,468 ,450 ,820518679 
270,T0580,06.990+270-EM1 ,28.07.2022,12:20:45,102558009 ,ZJ0I3 , , ,ZJ0I3 ,5.98581 ,248 ,418 ,820518680 
270,T0580,06.990+270-EM1 ,28.07.2022,12:21:34,102558009 ,ZJ0I3 , , ,ZJ0I3 ,6.13152 ,758 ,484 ,820518681 
270,T0580,06.990+270-EM1 ,28.07.2022,12:22:39,102558009 ,ZJ0I3 , , ,ZJ0I3 ,5.79364 ,6551 ,946 ,820518682 
270,T0580,06.990+270-EM1 ,28.07.2022,12:24:34,102558009 ,ZJ0I3 , , ,ZJ0I3 ,5.76493 ,574 ,6514 ,820518683 
270,T0580,06.990+270-EM1 ,28.07.2022,12:26:29,102558009 ,ZJ0I3 , , ,ZJ0I3 ,6.06037 ,555 ,546 ,820518684 
270,T0580,06.990+270-EM1 ,28.07.2022,12:27:27,102558009 ,ZJ0I3 , , ,ZJ0I3 ,5.86079 ,516 ,264 ,820518685 
270,T0580,06.990+270-EM1 ,28.07.2022,13:50:16,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.43227 ,331 ,915 ,820518686 
270,T0580,06.990+270-EM1 ,28.07.2022,13:51:40,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.63361 ,933 ,620 ,820518687 
270,T0580,06.990+270-EM1 ,28.07.2022,13:52:41,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.981 ,176 ,857 ,820518688 
270,T0580,06.990+270-EM1 ,28.07.2022,13:53:59,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.6801 ,544 ,867 ,820518689 
270,T0580,06.990+270-EM1 ,28.07.2022,13:55:09,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.63446 ,415 ,803 ,820518690 
270,T0580,06.990+270-EM1 ,28.07.2022,13:56:36,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.6028 ,943 ,884 ,820518691 
270,T0580,06.990+270-EM1 ,28.07.2022,13:57:56,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.41587 ,481 ,820 ,820518692 
270,T0580,06.990+270-EM1 ,28.07.2022,13:59:13,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.06854 ,12 ,355 ,820518693 
270,T0580,06.990+270-EM1 ,28.07.2022,14:01:13,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.30639 ,2236 ,308 ,820518694 
270,T0580,06.990+270-EM1 ,28.07.2022,14:02:27,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.07586 ,528 ,6519 ,820518695 
270,T0580,06.990+270-EM1 ,28.07.2022,14:05:28,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.05861 ,367 ,942 ,820518696 
270,T0580,06.990+270-EM1 ,28.07.2022,14:07:57,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.39758 ,768 ,2005 ,820518697 
270,T0580,06.990+270-EM1 ,28.07.2022,14:09:55,102558010 ,ZJ0I3 , , ,ZJ0I3 ,6.34518 ,341 ,918 ,820518698 
270,T0580,06.990+270-EM1 ,28.07.2022,15:44:27,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.32369 ,845 ,366 ,820518699 
270,T0580,06.990+270-EM1 ,28.07.2022,15:45:25,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.2812 ,976 ,989 ,820518700 
270,T0580,06.990+270-EM1 ,28.07.2022,15:46:53,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.21535 ,554 ,239 ,820518701 
270,T0580,06.990+270-EM1 ,28.07.2022,15:47:50,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.48847 ,592 ,831 ,820518702 
270,T0580,06.990+270-EM1 ,28.07.2022,15:48:47,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.18029 ,930 ,462 ,820518703 
270,T0580,06.990+270-EM1 ,28.07.2022,15:50:49,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.40282 ,283 ,550 ,820518704 
270,T0580,06.990+270-EM1 ,28.07.2022,15:51:45,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.53709 ,293 ,6559 ,820518705 
270,T0580,06.990+270-EM1 ,28.07.2022,15:53:13,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.56369 ,378 ,982 ,820518706 
270,T0580,06.990+270-EM1 ,28.07.2022,15:54:11,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.51543 ,771 ,125 ,820518707 
270,T0580,06.990+270-EM1 ,28.07.2022,15:56:42,102558011 ,ZJ0I3 , , ,ZJ0I3 ,5.89507 ,830 ,6540 ,820518708 
270,T0580,06.990+270-EM1 ,28.07.2022,15:57:48,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.16189 ,429 ,985 ,820518709 
270,T0580,06.990+270-EM1 ,28.07.2022,15:59:47,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.30594 ,286 ,565 ,820518710 
270,T0580,06.990+270-EM1 ,28.07.2022,16:00:39,102558011 ,ZJ0I3 , , ,ZJ0I3 ,6.26365 ,409 ,840 ,820518711 
020,T0874,08.990+020-EM1 ,28.07.2022,10:40:36,102558008 ,ZJ0I3 , , ,ZJ0I3 ,9.29307 ,584 ,978 ,820519041 
020,T0874,08.990+020-EM1 ,28.07.2022,10:43:57,102558008 ,ZJ0I3 , , ,ZJ0I3 ,9.15036 ,395 ,232 ,820519042 
020,T0874,08.990+020-EM1 ,28.07.2022,10:45:40,102558008 ,ZJ0I3 , , ,ZJ0I3 ,9.1908 ,698 ,863 ,820519043 
020,T0874,08.990+020-EM1 ,28.07.2022,10:47:53,102558008 ,ZJ0I3 , , ,ZJ0I3 ,9.2344 ,263 ,914 ,820519044 
020,T0874,08.990+020-EM1 ,28.07.2022,10:49:37,102558008 ,ZJ0I3 , , ,ZJ0I3 ,9.23258 ,2360 ,568 ,820519045 
020,T0874,08.990+020-EM1 ,28.07.2022,10:54:07,102558008 ,ZJ0I3 , , ,ZJ0I3 ,9.23279 ,174 ,879 ,820519046 
020,T0874,08.990+020-EM1 ,28.07.2022,10:56:03,102558008 ,ZJ0I3 , , ,ZJ0I3 ,9.21105 ,252 ,2417 ,820519047 
020,T0874,08.990+020-EM1 ,28.07.2022,10:57:10,102558008 ,ZJ0I3 , , ,ZJ0I3 ,9.29101 ,843 ,632 ,820519048 
020,T0874,08.990+020-EM1 ,28.07.2022,10:59:54,102558008 ,ZJ0I3 , , ,ZJ0I3 ,9.20349 ,461 ,20 ,820519049 
020,T0874,08.990+020-EM1 ,28.07.2022,13:06:08,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.28007 ,408 ,964 ,820519050 
020,T0874,08.990+020-EM1 ,28.07.2022,13:07:14,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.27116 ,6533 ,2455 ,820519051 
020,T0874,08.990+020-EM1 ,28.07.2022,13:08:33,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.23591 ,200 ,908 ,820519052 
020,T0874,08.990+020-EM1 ,28.07.2022,13:10:17,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.23392 ,407 ,362 ,820519053 
020,T0874,08.990+020-EM1 ,28.07.2022,13:11:29,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.19128 ,472 ,310 ,820519054 
020,T0874,08.990+020-EM1 ,28.07.2022,13:14:05,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.28007 ,984 ,6585 ,820519055 
020,T0874,08.990+020-EM1 ,28.07.2022,13:15:14,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.31799 ,886 ,970 ,820519056 
020,T0874,08.990+020-EM1 ,28.07.2022,13:19:02,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.39671 ,981 ,306 ,820519057 
020,T0874,08.990+020-EM1 ,28.07.2022,13:19:57,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.34048 ,191 ,363 ,820519058 
020,T0874,08.990+020-EM1 ,28.07.2022,13:22:06,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.29902 ,234 ,913 ,820519059 
020,T0874,08.990+020-EM1 ,28.07.2022,13:24:22,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.33513 ,770 ,882 ,820519060 
020,T0874,08.990+020-EM1 ,28.07.2022,13:25:58,102558009 ,ZJ0I3 , , ,ZJ0I3 ,9.29795 ,672 ,847 ,820519061 
020,T0874,08.990+020-EM1 ,28.07.2022,14:50:49,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.38104 ,65 ,106 ,820519062 
020,T0874,08.990+020-EM1 ,28.07.2022,14:52:05,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.30891 ,70 ,87 ,820519063 
020,T0874,08.990+020-EM1 ,28.07.2022,14:53:25,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.40246 ,155 ,126 ,820519064 
020,T0874,08.990+020-EM1 ,28.07.2022,14:56:31,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.35917 ,100 ,17 ,820519065 
020,T0874,08.990+020-EM1 ,28.07.2022,14:58:32,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.37257 ,64 ,37 ,820519066 
020,T0874,08.990+020-EM1 ,28.07.2022,14:59:46,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.3668 ,93 ,114 ,820519067 
020,T0874,08.990+020-EM1 ,28.07.2022,15:01:45,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.35989 ,132 ,150 ,820519068 
020,T0874,08.990+020-EM1 ,28.07.2022,15:04:31,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.36134 ,49 ,94 ,820519069 
020,T0874,08.990+020-EM1 ,28.07.2022,15:05:40,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.39077 ,40 ,147 ,820519070 
020,T0874,08.990+020-EM1 ,28.07.2022,15:07:13,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.34095 ,51 ,23 ,820519071 
020,T0874,08.990+020-EM1 ,28.07.2022,15:08:51,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.36922 ,39 ,75 ,820519072 
020,T0874,08.990+020-EM1 ,28.07.2022,15:11:15,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.3927 ,85 ,119 ,820519073 
020,T0874,08.990+020-EM1 ,28.07.2022,15:12:37,102558010 ,ZJ0I3 , , ,ZJ0I3 ,9.79071 ,108 ,180 ,820519074 
020,T0874,08.990+020-EM1 ,28.07.2022,16:41:40,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.55118 ,934 ,510 ,820519075 
020,T0874,08.990+020-EM1 ,28.07.2022,16:42:54,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.46568 ,542 ,313 ,820519076 
020,T0874,08.990+020-EM1 ,28.07.2022,16:43:59,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.51192 ,871 ,965 ,820519077 
020,T0874,08.990+020-EM1 ,28.07.2022,16:46:24,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.42171 ,209 ,354 ,820519078 
020,T0874,08.990+020-EM1 ,28.07.2022,16:47:31,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.46405 ,259 ,692 ,820519079 
020,T0874,08.990+020-EM1 ,28.07.2022,16:48:59,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.46979 ,582 ,979 ,820519080 
020,T0874,08.990+020-EM1 ,28.07.2022,16:49:54,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.45324 ,887 ,451 ,820519081 
020,T0874,08.990+020-EM1 ,28.07.2022,16:50:47,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.41118 ,602 ,471 ,820519082 
020,T0874,08.990+020-EM1 ,28.07.2022,16:53:08,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.41547 ,247 ,6513 ,820519083 
020,T0874,08.990+020-EM1 ,28.07.2022,16:54:03,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.47576 ,2282 ,859 ,820519084 
020,T0874,08.990+020-EM1 ,28.07.2022,16:54:58,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.41837 ,526 ,503 ,820519085 
020,T0874,08.990+020-EM1 ,28.07.2022,16:57:10,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.46873 ,338 ,222 ,820519086 
020,T0874,08.990+020-EM1 ,28.07.2022,16:57:55,102558011 ,ZJ0I3 , , ,ZJ0I3 ,9.49085 ,335 ,683 ,820519087 
